exp,phi_0,dV_ges,eps_0,h_dis_0,h_d_0,V_dis_total,Sep. Eff.,Vol_imbalance [%],status,error,h_c_0
10mmol_30C,0.000368323,969.4065074,0.50092016,0.038758916,0.122499317,0.0391099398345571,0.9994930268975094,0.0,success,,
10mmol_30C,0.000327323,1000.691121,0.499920528,0.04007388,0.12782097,0.0410818790615496,0.9986003828304488,0.0,success,,
10mmol_30C,0.000321962,1018.928136,0.49934297,0.060286175,0.116764158,0.0436001445421575,0.9982800859566814,0.0,success,,
10mmol_30C,0.000483431,1250.59456,0.300039241,0.032509215,0.114784118,0.0227982724849882,0.999587443992352,0.0,success,,
10mmol_30C,0.000478726,1245.639717,0.299030627,0.032588633,0.109581351,0.0101847084136555,0.9994782639014568,0.0,success,,
10mmol_30C,0.000444553,1249.862193,0.299800426,0.031885855,0.108560812,0.0103931665950058,0.9990418573157288,0.0,success,,
10mmol_30C,0.000384424,1252.957473,0.300352656,0.0373838,0.108928434,0.0282616607525829,0.9975265249136762,0.0,success,,
10mmol_30C,0.000322286,1247.514993,0.299820695,0.043492595,0.110902872,0.0334888235200459,0.9924313817303784,0.0,success,,
10mmol_30C,0.000293661,1250.663173,0.300126577,0.061729951,0.115226499,0.0370538186071442,0.9871726237747916,0.0,success,,
10mmol_30C,0.000272406,1242.85638,0.298834436,0.06617026,0.11349644,0.0371761947726141,0.9802522576114144,0.0,success,,
10mmol_30C,0.000518226,1257.190092,0.401035764,0.037581606,0.109166028,0.0313945921323674,0.999853487150345,0.0,success,,
10mmol_30C,0.000504494,1246.72778,0.400045085,0.038170769,0.109666481,0.0320993184156346,0.999822064601501,0.0,success,,
10mmol_30C,0.000507009,1234.072828,0.398862641,0.040584955,0.109285695,0.0333159898248883,0.9998380843384628,0.0,success,,
10mmol_30C,0.000429863,1231.823584,0.399659012,0.071105811,0.110949139,0.0404195420617028,0.9994035032172466,0.0,success,,
10mmol_30C,0.000346723,1250.943404,0.399996182,0.069506929,0.110695898,0.0413895577421959,0.9966345273041248,0.0,success,,
10mmol_30C,0.000313467,1271.393663,0.400560738,0.071139833,0.113122433,0.042330841740129,0.9929158208072792,0.0,success,,
10mmol_30C,0.000300089,1191.690371,0.396974003,0.068165432,0.112599368,0.041119255480601,0.9922411251849184,0.0,success,,
10mmol_30C,0.000565693,1251.6605,0.500149536,0.069078813,0.11520122,0.0450524414499548,0.9999731947110584,0.0,success,,
10mmol_30C,0.000566363,1249.038305,0.500093794,0.055513298,0.114298685,0.0447761138438883,0.9999734150619408,0.0,success,,
10mmol_30C,0.000557808,1261.536789,0.498519907,0.068876906,0.116313977,0.0452092960502951,0.9999680076086784,0.0,success,,
10mmol_30C,0.000499153,1258.861661,0.499273639,0.061411471,0.117735395,0.045806378449912,0.999910238251062,0.0,success,,
10mmol_30C,0.000411395,1267.514069,0.499206614,0.048344787,0.125620729,0.0467193098545109,0.9995000747616178,0.0,success,,
10mmol_30C,0.000353161,1232.385343,0.499589855,0.037024263,0.111880503,0.0407982178466895,0.9980389838950596,0.0,success,,
15mmol_20C,0.000472703,750.312489,0.300555176,0.030824668,0.098189598,0.0058528920851188,0.9997051512327022,0.0,success,,
15mmol_20C,0.000468528,750.3170867,0.300324108,0.033418607,0.095314093,0.0060718361402401,0.9997001106581508,0.0,success,,
15mmol_20C,0.000416792,754.3769858,0.301244532,0.037811511,0.098369605,0.0068331203483154,0.9992681261812422,0.0,success,,
15mmol_20C,0.000323064,744.0948704,0.299047395,0.035929846,0.099846621,0.0073766583268991,0.9960146521613984,0.0,success,,
15mmol_20C,0.000262936,747.9693325,0.3004731,0.033267286,0.10603618,0.0079007509532406,0.9860023953894548,0.0,success,,
15mmol_20C,0.00022805,758.9243321,0.301668805,0.031315015,0.107241968,0.0083463421647655,0.9682909128623854,0.0,success,,
15mmol_20C,0.000209381,745.0419092,0.299485663,0.03631412,0.104573546,0.0090184769525629,0.9530567779231822,0.0,success,,
15mmol_20C,0.000501799,749.4538597,0.399684985,0.029392582,0.100459284,0.0071943889346097,0.9998703598337776,0.0,success,,
15mmol_20C,0.000511927,739.3311494,0.398111109,0.032175303,0.099352847,0.0071719931716014,0.9998908495523424,0.0,success,,
15mmol_20C,0.00043558,743.0640306,0.401168329,0.039693226,0.100214407,0.0083443158960549,0.9996301999194775,0.0,success,,
15mmol_20C,0.000357684,751.0799542,0.399810084,0.035477432,0.105138485,0.0088770368577133,0.998527331480585,0.0,success,,
15mmol_20C,0.000276524,745.8014683,0.399630964,0.041707279,0.108510504,0.0102314897161215,0.9917828871024098,0.0,success,,
15mmol_20C,0.000258285,745.0187997,0.399906177,0.062740635,0.107568398,0.0261824302326169,0.9878966166986418,0.0,success,,
15mmol_20C,0.000235519,743.4619476,0.398521043,0.057989449,0.108287201,0.0278580213690966,0.9802545166159446,0.0,success,,
15mmol_20C,0.000648955,753.8642081,0.499620821,0.034657304,0.099429779,0.0082483421479474,0.9999907208767784,0.0,success,,
15mmol_20C,0.000611831,750.71744,0.50033281,0.037521119,0.098495864,0.0085481832830539,0.9999850998036852,0.0,success,,
15mmol_20C,0.000513772,749.4489112,0.500244513,0.044029801,0.100396349,0.0094981457028589,0.9999311899625244,6.509996483112871e-15,success,,
15mmol_20C,0.000438765,759.1621495,0.499259015,0.039294587,0.10699968,0.0100166831796468,0.999731875712409,0.0,success,,
15mmol_20C,0.0003439,748.5746057,0.500681914,0.065830855,0.109581978,0.0287108023944386,0.9980949535308272,6.517599901244914e-15,success,,
15mmol_20C,0.000310771,749.4008474,0.500353876,0.073258197,0.10888812,0.0302209992585314,0.9965816415785078,0.0,success,,
15mmol_20C,0.000301463,751.3954723,0.499920139,0.051725807,0.10817376,0.0304204631221567,0.9959751098305722,0.0,success,,
15mmol_20C,0.000478495,1001.046873,0.300045327,0.04078066,0.103141573,0.0085403003139692,0.999381000182076,0.0,success,,
15mmol_20C,0.00050276,999.4082097,0.299204276,0.041816536,0.101860464,0.0084463053063513,0.9995794740970716,0.0,success,,
15mmol_20C,0.000517406,1011.391431,0.301494473,0.041015214,0.102461353,0.0084101238547126,0.9996560500861472,0.0,success,,
15mmol_20C,0.000379519,993.0576951,0.299356027,0.032089376,0.107956841,0.0084251684271126,0.9967500137566604,0.0,success,,
15mmol_20C,0.000324614,995.5759231,0.298850589,0.070884646,0.109011937,0.0273434382132853,0.9920732394600604,0.0,success,,
15mmol_20C,0.000292262,1003.141817,0.300295432,0.074512727,0.108335639,0.0287875647917266,0.9847833543773492,0.0,success,,
15mmol_20C,0.000278912,995.9386332,0.299512249,0.064799326,0.107322791,0.0287361718876687,0.9803510052697342,0.0,success,,
15mmol_20C,0.000446906,1000.564352,0.401184136,0.045435774,0.100553676,0.0109476808393495,0.999250238506198,0.0,success,,
15mmol_20C,0.000450968,995.7202563,0.400141669,0.042461959,0.099674258,0.0104902523858738,0.999301168202464,0.0,success,,
15mmol_20C,0.000499166,1002.972509,0.400726699,0.046791844,0.100050923,0.0105615727304143,0.9996969409120112,0.0,success,,
15mmol_20C,0.000436892,1003.970136,0.399749759,0.037030752,0.108159581,0.0104045967680463,0.999151767039514,0.0,success,,
15mmol_20C,0.000361576,1000.697795,0.400765488,0.06508057,0.109293213,0.0326804124902424,0.9970647604062022,0.0,success,,
15mmol_20C,0.000340119,1003.90345,0.400096696,0.073524844,0.109138273,0.0336005215746482,0.99549192355055,0.0,success,,
15mmol_20C,0.000323025,1002.279227,0.400448638,0.076759079,0.108353155,0.0340709594260751,0.993611414226746,0.0,success,,
15mmol_20C,0.000562557,1010.292857,0.499865563,0.043558464,0.100626736,0.0119128706515601,0.9999372649017032,0.0,success,,
15mmol_20C,0.00057887,1014.605545,0.499584385,0.044103182,0.099812218,0.0118435789253329,0.9999507646199024,0.0,success,,
15mmol_20C,0.000637832,994.493673,0.498014119,0.042463494,0.100906723,0.0111247432400615,0.9999815568405344,0.0,success,,
15mmol_20C,0.000526295,1004.803104,0.500037801,0.045139868,0.101938865,0.0124669213268302,0.999888005994848,0.0,success,,
15mmol_20C,0.000458533,996.6704994,0.499705173,0.044022573,0.106222393,0.0274605892942267,0.9996637315218848,0.0,success,,
15mmol_20C,0.000409391,1000.777251,0.499647649,0.068103607,0.10792351,0.0357157331007463,0.999201366254724,0.0,success,,
15mmol_20C,0.000414262,1006.62312,0.500790215,0.056538621,0.108647546,0.0361240839786496,0.9992556949851208,0.0,success,,
15mmol_20C,0.000486161,1250.108452,0.299889494,0.040868091,0.102740609,0.0095282825844513,0.9986995206327294,0.0,success,,
15mmol_20C,0.000492233,1249.808619,0.299917072,0.039588467,0.099979083,0.0097911701758067,0.9987830487900916,0.0,success,,
15mmol_20C,0.00048966,1248.349074,0.299807559,0.042113662,0.098520638,0.0100433993248594,0.9987203862919538,0.0,success,,
15mmol_20C,0.000413267,1251.893557,0.300082445,0.038818411,0.104997322,0.0191153341183032,0.9962084499137764,7.794448256250224e-15,success,,
15mmol_20C,0.000354726,1248.264315,0.299649999,0.03805335,0.106645016,0.0227576463486317,0.9902068523111176,0.0,success,,
15mmol_20C,0.000308625,1250.009063,0.300016848,0.04267257,0.107568497,0.0293680893238313,0.9787580655945726,0.0,success,,
15mmol_20C,0.000290868,1253.280954,0.300503871,0.047419394,0.105446772,0.031925548192286,0.970749998718026,0.0,success,,
15mmol_20C,0.000531412,1257.929749,0.400964588,0.039940086,0.100374031,0.0117994832796048,0.999535454910183,0.0,success,,
15mmol_20C,0.000491305,1240.129111,0.397832796,0.039922,0.100867067,0.0119912392660026,0.9991604578169276,0.0,success,,
15mmol_20C,0.000496821,1252.884566,0.399578268,0.0353372,0.1019348,0.0116238925291943,0.9992109276268594,0.0,success,,
15mmol_20C,0.000464331,1255.424561,0.399894434,0.04170593,0.104759153,0.0278045019879104,0.9989017029598805,0.0,success,,
15mmol_20C,0.000409028,1259.034652,0.40126719,0.060387098,0.1072793019999999,0.0370753808525276,0.997367944745995,0.0,success,,
15mmol_20C,0.000374441,1252.694192,0.400437069,0.072278722,0.108620162,0.0375412302971285,0.9951967500539164,0.0,success,,
15mmol_20C,0.000338259,1243.468176,0.399609723,0.050731548,0.109580419,0.0378842436068817,0.9907378482119696,0.0,success,,
15mmol_20C,0.000559331,1247.756613,0.499773087,0.043240531,0.096250286,0.0142847033307291,0.9998130677668564,0.0,success,,
15mmol_20C,0.000561497,1255.361754,0.49969234,0.046532392,0.093758708,0.0145692977001903,0.999807488821383,0.0,success,,
15mmol_20C,0.000568529,1247.271699,0.499999122,0.048635331,0.093466702,0.0146272227329638,0.9998334041982332,0.0,success,,
15mmol_20C,0.000559931,1251.188594,0.500001055,0.049490145,0.095530058,0.031829747962187,0.9998587245417706,0.0,success,,
15mmol_20C,0.000494634,1225.59216,0.502358712,0.037902237,0.104715946,0.0283821992336395,0.9996341792532428,0.0,success,,
15mmol_20C,0.000463932,1249.59018,0.499609596,0.04502757,0.105402013,0.0368732220444851,0.9993607314930087,0.0,success,,
15mmol_20C,0.000334135,368.572606,0.586940238,0.042935114,0.102427253,0.0068256311456514,0.9994140808959506,0.0,success,,
15mmol_30C,0.000427091,751.7522531,0.300595785,0.020250722,0.102772961,0.0051478124809962,0.9997154804662328,0.0,success,,
15mmol_30C,0.000431491,749.9286955,0.300798818,0.021508796,0.103396887,0.0052026158886509,0.9997277052699356,0.0,success,,
15mmol_30C,0.00039098,750.8672362,0.3009275,0.033229887,0.100884113,0.0062607746288615,0.999488562874695,0.0,success,,
15mmol_30C,0.000339183,744.8778032,0.298194638,0.028830732,0.103947435,0.0062569925953424,0.9986944904827708,0.0,success,,
15mmol_30C,0.000296275,745.5112461,0.299966496,0.028150482,0.105109501,0.0066479435590338,0.9969406326191173,0.0,success,,
15mmol_30C,0.000276036,749.8052392,0.299224446,0.028260445,0.105832572,0.0069010798161195,0.9950583267632276,0.0,success,,
15mmol_30C,0.000264763,744.8717235,0.299312295,0.031558317,0.104254383,0.0073032001709586,0.9935864314726958,0.0,success,,
15mmol_30C,0.000463207,747.1977859,0.399064177,0.027279083,0.100653384,0.0069265741591156,0.9999034013517706,0.0,success,,
15mmol_30C,0.000454988,755.1565283,0.399257353,0.030386533,0.098851867,0.0072196074513161,0.9998937593754768,0.0,success,,
15mmol_30C,0.000436292,745.2405594,0.398908343,0.036496614,0.100735436,0.0076467194346062,0.999841562114562,0.0,success,,
15mmol_30C,0.000398667,745.2404618,0.398913398,0.030948234,0.10731945,0.0076667677467909,0.9996469094539184,0.0,success,,
15mmol_30C,0.000336558,754.245634,0.401065892,0.03683308,0.104447937,0.0088033811871407,0.9989982336377928,0.0,success,,
15mmol_30C,0.000309727,757.4745814,0.399977199,0.037491234,0.100064399,0.0092452584348007,0.9981972668045126,0.0,success,,
15mmol_30C,0.000298602,748.0022233,0.399170462,0.034313368,0.099761053,0.0090568427933791,0.9977258697294424,0.0,success,,
15mmol_30C,0.000585569,747.4017408,0.501328585,0.039261513,0.092089454,0.0082679291815841,0.999994503243026,0.0,success,,
15mmol_30C,0.000540852,748.8905591,0.501370978,0.0411912,0.092783633,0.008643126746403,0.9999881850029508,0.0,success,,
15mmol_30C,0.000525263,748.3448714,0.499454604,0.047282786,0.093627264,0.0090458571961355,0.9999831394180074,6.519600738436719e-15,success,,
15mmol_30C,0.000462764,745.8762555,0.500616194,0.052233032,0.09355402,0.0097479170962978,0.9999513929520232,0.0,success,,
15mmol_30C,0.000365235,748.8571345,0.500278881,0.041933915,0.101548746,0.0103692458971655,0.9996390411994344,6.5151409413256644e-15,success,,
15mmol_30C,0.000327277,750.0605118,0.499916719,0.064726812,0.110354388,0.0282333881044841,0.9986771682000862,6.504688221056101e-15,success,,
15mmol_30C,0.000314875,750.4453316,0.500030565,0.068702416,0.109727409,0.0284069825473952,0.99837109856847,0.0,success,,
15mmol_30C,0.000533143,994.1230712,0.298486943,0.037798135,0.102955349,0.0075038272825688,0.9999062698921268,0.0,success,,
15mmol_30C,0.00051531,1000.640437,0.299850188,0.040141285,0.102315915,0.0078826920171933,0.99987357992066,0.0,success,,
15mmol_30C,0.000477953,1001.292163,0.300060547,0.033727591,0.105785476,0.0075410693933836,0.9997661994234732,0.0,success,,
15mmol_30C,0.00036146,1000.37236,0.299967592,0.039639284,0.10970555,0.0089356980872918,0.9980616681269714,0.0,success,,
15mmol_30C,0.00029615,995.3970828,0.299271696,0.060865677,0.109082656,0.027074757709667,0.9933961895795084,0.0,success,,
15mmol_30C,0.000265392,1002.961609,0.300878529,0.075760642,0.109113491,0.0288470648522915,0.9869534504275028,9.729006040518886e-15,success,,
15mmol_30C,0.000254348,908.3537413,0.277187067,0.036368708,0.103970942,0.0087610871241053,0.984568011954919,0.0,success,,
15mmol_30C,0.000551005,1006.766158,0.401205753,0.040367199,0.104700251,0.0095005223195909,0.9999545210163916,0.0,success,,
15mmol_30C,0.000567321,1006.784357,0.401602951,0.040969557,0.105206543,0.0093746800496856,0.9999646463817446,0.0,success,,
15mmol_30C,0.000532017,999.2980436,0.400226439,0.035358458,0.110609967,0.0092312843646154,0.9999330064769762,0.0,success,,
15mmol_30C,0.000422685,997.237472,0.399817342,0.071620111,0.113427005,0.0306453796701892,0.999511734688405,0.0,success,,
15mmol_30C,0.000325153,995.6894686,0.399027406,0.073646951,0.111544049,0.0331257277028018,0.99731280335072,0.0,success,,
15mmol_30C,0.000300334,997.1635638,0.399791332,0.070960326,0.111364207,0.0343476914027439,0.9955003068446412,0.0,success,,
15mmol_30C,0.000286825,999.322644,0.399835214,0.067126548,0.110826652,0.0345519900984048,0.993864614801046,0.0,success,,
15mmol_30C,0.000659622,1000.129858,0.499652117,0.042670694,0.103755223,0.01064211527383,0.9999954070150948,0.0,success,,
15mmol_30C,0.00064296,1008.989706,0.499187526,0.041950378,0.106407322,0.0108352829924454,0.999993380267304,0.0,success,,
15mmol_30C,0.000636658,670.8158676,0.53332582,0.040856731,0.104040328,0.0078588767192137,0.9999966493847772,0.0,success,,
15mmol_30C,0.000637384,991.4772422,0.499741231,0.042100723,0.105975461,0.0108403437557702,0.9999929440345712,0.0,success,,
15mmol_30C,0.000619449,1005.284654,0.500262774,0.041591356,0.109977661,0.0111629086572182,0.9999890754738038,0.0,success,,
15mmol_30C,0.000498602,998.5434244,0.500279719,0.070967073,0.114222944,0.0343803417906375,0.999911285446076,0.0,success,,
15mmol_30C,0.000369042,1003.336008,0.500305775,0.066469704,0.116510979,0.0392121825555712,0.9991631484701562,0.0,success,,
15mmol_30C,0.000321902,1000.303949,0.50013415,0.057089113,0.11521322,0.0394667487913497,0.997986123618721,0.0,success,,
15mmol_30C,0.000309186,1000.499368,0.499751582,0.055146272,0.114309811,0.0393962336878498,0.9973640896591678,0.0,success,,
15mmol_30C,0.000485129,1250.056002,0.30007986,0.031432143,0.11381099,0.0088403020133366,0.9995460469024552,0.0,success,,
15mmol_30C,0.000474288,1250.088685,0.300012818,0.033010744,0.113081172,0.0090388522500023,0.9994518931436408,0.0,success,,
15mmol_30C,0.000458329,1249.482696,0.299832003,0.033648739,0.113457661,0.0087871420869938,0.9992798818677744,0.0,success,,
15mmol_30C,0.000395808,1250.036404,0.29999587,0.046113999,0.115489718,0.0299352267650995,0.998165362126024,0.0,success,,
15mmol_30C,0.000337808,1250.049679,0.299844545,0.070016204,0.114565863,0.0329951706254509,0.9945935501461324,0.0,success,,
15mmol_30C,0.000294997,1250.100728,0.299994974,0.051478729,0.113484838,0.0333297770701798,0.9872956470069394,0.0,success,,
15mmol_30C,0.000277384,1250.222791,0.299965806,0.06860933,0.110792153,0.0332216120361063,0.9814793364489122,0.0,success,,
15mmol_30C,0.000513668,1259.879786,0.401812929,0.033861731,0.108200269,0.0110728655370999,0.9998008441675296,0.0,success,,
15mmol_30C,0.00053115,1258.650272,0.400758026,0.035328397,0.108054169,0.011079605780392,0.99985214950182,0.0,success,,
15mmol_30C,0.000508971,1251.065806,0.399801088,0.040676259,0.109044108,0.0256490855552829,0.9998233103117212,0.0,success,,
15mmol_30C,0.000435091,1249.437583,0.3997909,0.064119866,0.111962584,0.036748124663683,0.9994015238449449,0.0,success,,
15mmol_30C,0.000361698,1246.247363,0.399892797,0.040492685,0.115546248,0.0337425732922545,0.9975045889359844,0.0,success,,
15mmol_30C,0.000331751,1254.343349,0.399759647,0.037007921,0.116101996,0.0326857130277162,0.9951848690227382,0.0,success,,
15mmol_30C,0.000308907,1245.592317,0.399754855,0.035096823,0.116457077,0.0320691476928275,0.9922875260015368,0.0,success,,
15mmol_30C,0.000549222,1261.567379,0.499800482,0.038351445,0.105765605,0.0137709317379866,0.9999356492129728,0.0,success,,
15mmol_30C,0.000553163,1246.383164,0.500328974,0.038767683,0.105608667,0.0136259833997621,0.9999433726487248,7.828908343926845e-15,success,,
15mmol_30C,0.000553572,1251.06223,0.499958639,0.041497602,0.107865848,0.0306556457214232,0.9999550406941276,0.0,success,,
15mmol_30C,0.000514599,1273.967567,0.499248897,0.073695811,0.110897639,0.0400998657193976,0.9999107993737054,7.659394010593003e-15,success,,
15mmol_30C,0.000424707,1251.429514,0.49989371,0.045768154,0.116405312,0.0405620704618925,0.9995573958454534,0.0,success,,
15mmol_30C,0.000368847,1212.934445,0.497692766,0.039563548,0.115419568,0.0376777227822093,0.9987013790066008,8.044803734112391e-15,success,,
15mmol_30C,0.00033056,904.352367,0.593749023,0.036715955,0.123460012,0.0367347299394565,0.99891377838181,5.394921221215503e-15,success,,
