experiment,alpha,total_guess,total_exp,total_guess_p
2mmol_21C,1.5,2,3,0.6666666666666666
2mmol_21C,2.0,2,3,0.6666666666666666
2mmol_21C,2.5,1,3,0.3333333333333333
