experiment,alpha,total_guess,total_exp,total_guess_p
10mmol_21C,1.6,9,14,0.6428571428571429
10mmol_21C,1.7,10,14,0.7142857142857143
10mmol_21C,1.8,10,14,0.7142857142857143
10mmol_21C,1.9,9,14,0.6428571428571429
